"Location_name","Status","Priority","Address","City","State","Zip_code","Country","Phone","Email","Website","Facebook","Instagram","YouTube","Twitter","LinkedIn","Fax","Img","Tags","Products","Description","Lat","Lng","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","Sunday","Position_loca","Position_phone","Position_fax","Position_email","Position_web","Position_social","Marker"
"BOĞAZİÇİ ECZANESİ","active","10000","BEYLİKDÜZÜ","İSTANBUL","","","Türkiye","2129997661","","","","","","","","","","Eczane","","","40.9910381","28.6498144","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"TATAROĞLU ECZANESİ","active","10000","MERKEZ","ELAZIĞ","","","Türkiye","4242410107","","","","","","","","","","Eczane","","","38.674816","39.22251500000001","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ÖMÜR ECZANESİ","active","10000","YALVAÇ","ISPARTA","","","Türkiye","2464415557","","","","","","","","","","Eczane","","","38.299473","31.175805","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"GAZIPASA ECZANESI","active","10000","ÇUKUROVA","ADANA","","","Türkiye","3229992223","","","","","","","","","","Eczane","","","37.0840599","35.1928634","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SEMA ECZANESİ","active","10000","DEFNE","HATAY","","","Türkiye","3262727171","","","","","","","","","","Eczane","","","36.1643075","36.11108","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"KARADENİZ ECZANESİ","active","10000","TERME","SAMSUN","","","Türkiye","3628769986","","","","","","","","","","Eczane","","","41.208647","36.972055","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"FETİH ECZANESİ","active","10000","GÜNGÖREN","İSTANBUL","","","Türkiye","2125565691","","","","","","","","","","Eczane","","","41.020546","28.874244","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"FATİH ECZANESİ","active","10000","KARAPINAR","KONYA","","","Türkiye","3327551774","","","","","","","","","","Eczane","","","37.71532","33.54657","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"BAHCESEHIR DEFNE ECZANESI","active","10000","BEYLİKDÜZÜ","İSTANBUL","","","Türkiye","2126699659","","","","","","","","","","Eczane","","","40.9910381","28.6498144","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YÜCEL ECZANESİ","active","10000","EREĞLİ","KONYA","","","Türkiye","3327105333","","","","","","","","","","Eczane","","","37.512316","34.048806","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"NEFES ECZANESİ","active","10000","MARMARİS","MUĞLA","","","Türkiye","2524171680","","","","","","","","","","Eczane","","","36.854936","28.270878","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"KARAKÖY ECZANESİ","active","10000","YUNUSEMRE","MANİSA","","","Türkiye","2362312020","","","","","","","","","","Eczane","","","38.7756524","27.3146351","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"TUĞÇE ECZANESİ","active","10000","ORHANGAZİ","BURSA","","","Türkiye","2245722596","","","","","","","","","","Eczane","","","40.49008","29.30880599999999","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"UZMAN ECZANESİ","active","10000","MERKEZEFENDİ","DENİZLİ","","","Türkiye","2582620293","","","","","","","","","","Eczane","","","37.8057579","29.0227159","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"VERESELİ DERMAN ECZANESİ","active","10000","NİLÜFER","BURSA","","","Türkiye","3923203260","","","","","","","","","","Eczane","","","40.1885281","29.0609636","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"GÖKÇE GÜLLÜK ECZANESİ","active","10000","YILDIRIM","BURSA","","","Türkiye","2243670000","","","","","","","","","","Eczane","","","40.1787113","29.1623231","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"CANBAY ECZANESİ","active","10000","KARESİ","BALIKESİR","","","Türkiye","2662411753","","","","","","","","","","Eczane","","","39.7848385","27.8780275","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"PINARIN ECZANESİ","active","10000","TEPEBAŞI","ESKİŞEHİR","","","Türkiye","2222200223","","","","","","","","","","Eczane","","","39.873146","30.5739579","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ŞAFAK ECZANESİ","active","10000","HENDEK","SAKARYA","","","Türkiye","2646142825","","","","","","","","","","Eczane","","","40.795053","30.744706","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"EZGİ ECZANESİ","active","10000","YENİŞEHİR","MERSİN","","","Türkiye","3249990229","","","","","","","","","","Eczane","","","36.8661859","34.4863567","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"VEMA ECZANESİ","active","10000","ŞANLIURFA GAP HAVALIMANI","ŞANLIURFA","","","Türkiye","","","","","","","","","","","Eczane","","","37.445463","38.904456","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ERDİNÇ ECZANESİ","active","10000","TARSUS","MERSİN","","","Türkiye","3246130121","","","","","","","","","","Eczane","","","36.9165612","34.8952102","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"GÖNEN ECZANESİ","active","10000","ÜSKÜDAR","İSTANBUL","","","Türkiye","2162912490","","","","","","","","","","Eczane","","","41.032236","29.031938","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ESAT ECZANESİ","active","10000","GAZİOSMANPAŞA","İSTANBUL","","","Türkiye","2126143468","","","","","","","","","","Eczane","","","41.07594770000001","28.90045529999999","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"TUĞBA ECZANESİ","active","10000","KAĞITHANE","İSTANBUL","","","Türkiye","2122951646","","","","","","","","","","Eczane","","","41.0814028","28.9819731","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YUNUS ECZANESİ","active","10000","ÇANKAYA","ANKARA","","","Türkiye","3124316786","","","","","","","","","","Eczane","","","39.8451842","32.9212265","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"FATİH AKDENİZ ECZANESİ","active","10000","FATİH","İSTANBUL","","","Türkiye","5314742203","","","","","","","","","","Eczane","","","41.020169","28.933864","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ARAS ECZANESİ","active","10000","TUZLA","İSTANBUL","","","Türkiye","","","","","","","","","","","Eczane","","","40.8982305","29.3598782","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SEMBOL ECZANESİ","active","10000","ESENYURT","İSTANBUL","","","Türkiye","2129798910","","","","","","","","","","Eczane","","","41.0343177","28.6614809","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"BURCU ECZANESİ","active","10000","KARTAL","İSTANBUL","","","Türkiye","2164880200","","","","","","","","","","Eczane","","","40.9062892","29.1972048","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ALPER YILMAZ ECZANESİ","active","10000","ETİMESGUT","ANKARA","","","Türkiye","","","","","","","","","","","Eczane","","","39.8346129","32.6051351","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ERDEM ECZANESI","active","10000","ANTALYA HAVALIMANI","ANTALYA","","","Türkiye","","","","","","","","","","","Eczane","","","36.9086961","30.7981855","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"GONCA ECZANESI","active","10000","GÜLNAR","MERSİN","","","Türkiye","3247512116","","","","","","","","","","Eczane","","","36.338734","33.399124","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SEYRAN ECZANESİ","active","10000","ERDEMLİ","MERSİN","","","Türkiye","3245153234","","","","","","","","","","Eczane","","","36.6058189","34.310167","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"KIZILAY ECZANESİ","active","10000","ÇARŞAMBA","SAMSUN","","","Türkiye","3628335855","","","","","","","","","","Eczane","","","41.198523","36.721821","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"CAPACITY ECZANESİ","active","10000","BAKIRKÖY","İSTANBUL","","","Türkiye","2508680001","","","","","","","","","","Eczane","","","40.9714189","28.82472199999999","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"İPEK ECZANESİ","active","10000","AKŞEHİR","KONYA","","","Türkiye","5434090396","","","","","","","","","","Eczane","","","38.360258","31.417991","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ASRIN ECZANESI","active","10000","BEYLİKDÜZÜ","İSTANBUL","","","Türkiye","2127271116","","","","","","","","","","Eczane","","","40.9910381","28.6498144","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ŞEN ECZANESİ","active","10000","MERKEZ","AKSARAY","","","Türkiye","3822131580","","","","","","","","","","Eczane","","","38.368626","34.0297","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"AMİRAL ECZANESİ","active","10000","BODRUM","MUĞLA","","","Türkiye","2523828081","","","","","","","","","","Eczane","","","37.034407","27.43054","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"BUKET ECZANESİ","active","10000","KARESİ","BALIKESİR","","","Türkiye","2662439307","","","","","","","","","","Eczane","","","39.7848385","27.8780275","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"HİLAL ECZANESİ","active","10000","SÜLEYMANPAŞA","TEKİRDAĞ","","","Türkiye","768682304","","","","","","","","","","Eczane","","","40.9780919","27.511674","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"AYŞEGÜL ECZANESİ","active","10000","KEPEZ","ANTALYA","","","Türkiye","2423444552","","","","","","","","","","Eczane","","","37.0193119","30.73499499999999","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"VERESELİ SAĞLIK ECZANESİ","active","10000","ŞARKÖY","TEKİRDAĞ","","","Türkiye","1118682304","","","","","","","","","","Eczane","","","40.615159","27.113649","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"GÖZDE ECZANESİ","active","10000","HENDEK","SAKARYA","","","Türkiye","2646142011","","","","","","","","","","Eczane","","","40.795053","30.744706","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"CANSEL ECZANESİ","active","10000","BODRUM","MUĞLA","","","Türkiye","2523824137","","","","","","","","","","Eczane","","","37.034407","27.43054","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ZİŞAN ECZANESİ","active","10000","MERKEZ","ESKİŞEHİR","","","Türkiye","","","","","","","","","","","Eczane","","","39.7667061","30.52563109999999","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ÇINAR ECZANESİ","active","10000","SİMAV","KÜTAHYA","","","Türkiye","2745131988","","","","","","","","","","Eczane","","","39.0896","28.9787","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"IRMAK ECZANESİ","active","10000","AKDENİZ","MERSİN","","","Türkiye","3242382023","","","","","","","","","","Eczane","","","36.8688237","34.7077665","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"AYLİN ECZANESİ","active","10000","HATAY HAVALIMANI","HATAY","","","Türkiye","","","","","","","","","","","Eczane","","","36.3640707","36.2815467","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ERKAN ECZANESİ","active","10000","SEYHAN","ADANA","","","Türkiye","3224313298","","","","","","","","","","Eczane","","","36.9914194","35.3308285","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"HALK ECZANESI","active","10000","İSTANBUL HAVALIMANI","İSTANBUL","","","Türkiye","","","","","","","","","","","Eczane","","","41.2768187","28.7301397","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ESER ECZANESİ","active","10000","ÜMRANİYE","İSTANBUL","","","Türkiye","5336016280","","","","","","","","","","Eczane","","","41.03332899999999","29.10136","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ŞAFAK ECZANESİ","active","10000","ÇAYCUMA","ZONGULDAK","","","Türkiye","3726153146","","","","","","","","","","Eczane","","","41.428644","32.077204","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ERKAN ECZANESİ","active","10000","KÜÇÜKÇEKMECE","İSTANBUL","","","Türkiye","2128770229","","","","","","","","","","Eczane","","","41.0086579","28.775342","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"BÜŞRA ECZANESİ","active","10000","ATAŞEHİR","İSTANBUL","","","Türkiye","2165767786","","","","","","","","","","Eczane","","","40.9869642","29.1319157","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ASUMAN MİLAR ECZANESİ","active","10000","İSTANBUL HAVALIMANI","İSTANBUL","","","Türkiye","","","","","","","","","","","Eczane","","","41.2768187","28.7301397","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"KOCKAN ECZANESI","active","10000","KADIKÖY","İSTANBUL","","","Türkiye","2163730058","","","","","","","","","","Eczane","","","40.9818744","29.0576298","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"CANSU ECZANESİ","active","10000","ÇORLU","TEKİRDAĞ","","","Türkiye","","","","","","","","","","","Eczane","","","41.155812","27.8137319","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"PELAY ECZANESİ","active","10000","KEÇİÖREN","ANKARA","","","Türkiye","3123300166","","","","","","","","","","Eczane","","","40.0210623","32.831015","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ONDER ECZANESI","active","10000","MERKEZ","ANTALYA","","","Türkiye","","","","","","","","","","","Eczane","","","36.8968908","30.7133233","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"GULER ECZANESI","active","10000","YÜREĞİR","ADANA","","","Türkiye","3223461010","","","","","","","","","","Eczane","","","36.9914194","35.3308285","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SEZER ECZANESİ","active","10000","TOROSLAR","MERSİN","","","Türkiye","3242236685","","","","","","","","","","Eczane","","","37.0589669","34.4198243","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SERAY ECZANESİ","active","10000","GERZE","SİNOP","","","Türkiye","3687182020","","","","","","","","","","Eczane","","","41.800599","35.19201","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"KÜBRA ECZANESI","active","10000","DÖRTYOL","HATAY","","","Türkiye","3267121381","","","","","","","","","","Eczane","","","36.84335799999999","36.221565","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"PORSUK ECZANESİ","active","10000","BOLVADİN","AFYONKARAHİSAR","","","Türkiye","2726125716","","","","","","","","","","Eczane","","","38.71259999999999","31.0484","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"GULISTAN ECZANESI","active","10000","BEYLİKDÜZÜ","İSTANBUL","","","Türkiye","2125096381","","","","","","","","","","Eczane","","","40.9910381","28.6498144","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"DAMLA ECZANESİ","active","10000","BOLVADİN","AFYONKARAHİSAR","","","Türkiye","2726114342","","","","","","","","","","Eczane","","","38.71259999999999","31.0484","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"EROĞLU ECZANESİ","active","10000","FETHİYE","MUĞLA","","","Türkiye","2526141497","","","","","","","","","","Eczane","","","36.659246","29.126347","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"IRMAK ECZANESİ","active","10000","MERKEZ","DÜZCE","","","Türkiye","3805243040","","","","","","","","","","Eczane","","","40.83872","31.162609","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"DURU SU ECZANESİ","active","10000","ÇİĞLİ","İZMİR","","","Türkiye","2328390004","","","","","","","","","","Eczane","","","38.4950276","26.9970153","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"AJDA ECZANESİ","active","10000","ETİMESGUT","ANKARA","","","Türkiye","3125029992","","","","","","","","","","Eczane","","","39.8346129","32.6051351","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YAREN ECZANESİ","active","10000","ÇAN","ÇANAKKALE","","","Türkiye","","","","","","","","","","","Eczane","","","40.028167","27.046634","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"GÜNHAN ECZANESİ","active","10000","YENİMAHALLE","ANKARA","","","Türkiye","5068376306","","","","","","","","","","Eczane","","","40.0129334","32.740723","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"CANSU ECZANESİ","active","10000","ÇAN","ÇANAKKALE","","","Türkiye","","","","","","","","","","","Eczane","","","40.028167","27.046634","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"KIRIM ECZANESİ","active","10000","TEPEBAŞI","ESKİŞEHİR","","","Türkiye","6073203260","","","","","","","","","","Eczane","","","39.873146","30.5739579","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"İLKEGE ECZANESİ","active","10000","BAYRAKLI","İZMİR","","","Türkiye","2323458270","","","","","","","","","","Eczane","","","38.4793887","27.1382404","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YENİ DERMAN ECZANESİ","active","10000","TOROSLAR","MERSİN","","","Türkiye","","","","","","","","","","","Eczane","","","37.0589669","34.4198243","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"DİLEK ECZANESİ","active","10000","HATAY HAVALIMANI","HATAY","","","Türkiye","","","","","","","","","","","Eczane","","","36.3640707","36.2815467","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"EROĞLU ECZANESİ","active","10000","ÇANKAYA","ANKARA","","","Türkiye","3122850515","","","","","","","","","","Eczane","","","39.8451842","32.9212265","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"HILAL ECZANESI","active","10000","BÜYÜKÇEKMECE","İSTANBUL","","","Türkiye","","","","","","","","","","","Eczane","","","41.024474","28.585453","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"EYLÜL ECZANESİ","active","10000","YEŞİLYURT","MALATYA","","","Türkiye","4222381724","","","","","","","","","","Eczane","","","38.295459","38.247475","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SAĞLIK ECZANESİ","active","10000","TAŞOVA","AMASYA","","","Türkiye","3583120011","","","","","","","","","","Eczane","","","40.760551","36.322542","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"BİLGE ECZANESİ","active","10000","AVCILAR","İSTANBUL","","","Türkiye","2126951042","","","","","","","","","","Eczane","","","40.9802544","28.7205427","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
